Employee_ID,Employee_Name,Gender,Age,Department,Job_Role,City,Joining_Date,Salary,Experience_Years,Performance_Rating,Employment_Status,Manager
E1301,Priya,Male,30,Sales,Sales Manager,Delhi,2023-11-10,33517,9,3,Active,N. Verma
E1302,Priya,Female,34,Finance,Finance Analyst,Pune,2021-12-24,49893,14,3,Active,R. Gupta
E1303,Priya,Male,58,Sales,Sales Manager,Chennai,2021-12-07,68747,2,4,Active,S. Mehta
E1304,Rahul,Female,25,Operations,Operations Executive,Delhi,2019-04-09,93732,4,2,Active,N. Verma
E1305,Pooja,Female,38,Sales,Sales Executive,Bangalore,2021-06-24,48531,9,4,Active,A. Sharma
E1306,Neha,Female,23,Sales,Sales Executive,Mumbai,2020-03-25,100592,11,4,Active,S. Mehta
E1307,Sneha,Female,54,Operations,Operations Executive,Hyderabad,2018-04-04,70899,14,4,Resigned,S. Mehta
E1308,Simran,Male,28,HR,HR Manager,Chennai,2019-04-11,53931,12,3,Active,S. Mehta
E1309,Rahul,Male,43,HR,HR Manager,Mumbai,2023-06-23,34867,5,4,Active,S. Mehta
E1310,Karan,Male,50,IT,Software Engineer,Delhi,2018-10-28,82901,3,4,Active,R. Gupta
E1311,Priya,Female,43,Operations,Operations Executive,Bangalore,2019-06-11,113346,9,4,Active,N. Verma
E1312,Neha,Male,57,Operations,Operations Manager,Hyderabad,2018-12-31,113845,9,5,Resigned,N. Verma
E1313,Pooja,Male,40,IT,Software Engineer,Delhi,2024-02-06,116269,9,3,Active,N. Verma
E1314,Pooja,Female,29,Operations,Operations Manager,Kolkata,2021-10-04,98360,5,5,Active,S. Mehta
E1315,Neha,Male,48,IT,Software Engineer,Delhi,2018-10-08,41434,0,3,Resigned,A. Sharma
E1316,Karan,Female,56,Operations,Operations Executive,Chennai,2021-03-05,38457,4,3,Active,R. Gupta
E1317,Priya,Female,47,HR,HR Manager,Hyderabad,2024-02-06,101808,13,2,Active,P. Singh
E1318,Priya,Female,32,Sales,Sales Executive,Mumbai,2024-08-08,118111,13,5,Active,R. Gupta
E1319,Vikas,Male,26,Operations,Operations Executive,Chennai,2023-03-06,69613,10,3,Active,R. Gupta
E1320,Priya,Male,34,IT,Software Engineer,Bangalore,2020-06-17,32220,9,2,Resigned,S. Mehta
E1321,Karan,Female,22,HR,HR Manager,Pune,2019-01-20,64907,4,5,Resigned,P. Singh
E1322,Pooja,Female,40,Operations,Operations Executive,Delhi,2019-11-08,47354,7,4,Active,P. Singh
E1323,Amit,Male,39,Sales,Sales Executive,Kolkata,2023-06-22,90621,10,5,Active,R. Gupta
E1324,Vikas,Female,23,HR,HR Manager,Bangalore,2018-10-27,59410,5,3,Active,P. Singh
E1325,Ankit,Female,40,Operations,Operations Executive,Hyderabad,2023-10-06,90451,11,3,Resigned,P. Singh
E1326,Simran,Male,23,Sales,Sales Executive,Delhi,2024-04-09,25556,14,2,Resigned,R. Gupta
E1327,Rohit,Male,31,HR,HR Manager,Chennai,2024-04-22,75748,4,5,Active,N. Verma
E1328,Ankit,Male,25,IT,Software Engineer,Hyderabad,2022-06-09,93497,11,5,Active,N. Verma
E1329,Pooja,Male,37,Sales,Sales Manager,Kolkata,2023-03-19,27505,6,4,Resigned,R. Gupta
E1330,Neha,Female,31,Finance,Finance Analyst,Mumbai,2019-06-26,32487,15,4,Active,R. Gupta
E1331,Vikas,Male,50,Finance,Finance Analyst,Pune,2019-10-10,79180,2,2,Active,P. Singh
E1332,Sneha,Male,28,Sales,Sales Manager,Kolkata,2022-12-22,77524,1,4,Resigned,P. Singh
E1333,Simran,Male,28,Finance,Accountant,Bangalore,2024-03-20,44407,13,4,Active,P. Singh
E1334,Simran,Male,24,Finance,Finance Analyst,Pune,2021-02-19,100375,2,3,Resigned,R. Gupta
E1335,Rahul,Female,29,IT,Software Engineer,Kolkata,2021-07-15,25326,15,3,Resigned,N. Verma
E1336,Pooja,Male,41,HR,HR Manager,Mumbai,2019-09-30,75301,9,3,Active,R. Gupta
E1337,Rohit,Female,41,Operations,Operations Executive,Delhi,2018-01-01,61796,3,3,Active,P. Singh
E1338,Sneha,Female,34,HR,HR Manager,Pune,2022-07-20,26650,12,2,Active,R. Gupta
E1339,Priya,Female,37,Sales,Sales Manager,Hyderabad,2019-10-19,42083,12,4,Active,N. Verma
E1340,Vikas,Male,23,HR,HR Manager,Hyderabad,2019-11-22,78698,12,3,Active,N. Verma
E1341,Priya,Female,53,IT,Software Engineer,Kolkata,2023-06-06,60551,12,3,Active,P. Singh
E1342,Pooja,Female,30,Operations,Operations Executive,Bangalore,2018-04-18,80918,1,5,Active,S. Mehta
E1343,Ankit,Female,43,IT,Software Engineer,Kolkata,2019-01-11,86442,1,2,Active,S. Mehta
E1344,Neha,Male,55,Finance,Accountant,Bangalore,2022-03-14,25037,10,3,Active,P. Singh
E1345,Vikas,Male,42,Operations,Operations Executive,Mumbai,2021-05-23,84239,2,4,Active,A. Sharma
E1346,Pooja,Female,55,IT,Software Engineer,Mumbai,2023-01-06,69918,2,3,Active,A. Sharma
E1347,Pooja,Male,55,HR,HR Manager,Kolkata,2020-05-03,71789,1,2,Active,S. Mehta
E1348,Simran,Female,40,Finance,Accountant,Pune,2024-05-23,101622,14,2,Active,N. Verma
E1349,Pooja,Male,32,HR,HR Manager,Mumbai,2018-07-09,48663,14,3,Active,A. Sharma
E1350,Priya,Female,46,Operations,Operations Executive,Bangalore,2020-03-20,88779,10,5,Active,A. Sharma
E1351,Neha,Female,48,HR,HR Manager,Kolkata,2021-11-17,59629,12,2,Resigned,A. Sharma
E1352,Priya,Female,50,Operations,Operations Manager,Delhi,2021-09-30,87845,9,3,Active,S. Mehta
E1353,Neha,Male,54,Operations,Operations Executive,Hyderabad,2018-01-04,30050,4,4,Resigned,R. Gupta
E1354,Amit,Male,24,HR,HR Manager,Bangalore,2021-02-14,114054,3,5,Active,S. Mehta
E1355,Neha,Male,50,Sales,Sales Executive,Mumbai,2018-08-09,48385,14,5,Active,A. Sharma
E1356,Nisha,Female,55,Sales,Sales Manager,Chennai,2023-06-10,114423,4,3,Active,S. Mehta
E1357,Rahul,Female,44,IT,Software Engineer,Hyderabad,2019-02-23,109955,15,2,Active,P. Singh
E1358,Amit,Male,33,Sales,Sales Manager,Mumbai,2021-01-17,96488,1,3,Resigned,S. Mehta
E1359,Pooja,Male,39,HR,HR Manager,Mumbai,2023-06-27,112910,5,4,Resigned,P. Singh
E1360,Sneha,Male,21,Operations,Operations Executive,Chennai,2024-09-14,85975,5,3,Active,N. Verma
E1361,Simran,Male,27,HR,HR Manager,Delhi,2022-05-13,97779,3,3,Active,A. Sharma
E1362,Simran,Male,21,Operations,Operations Manager,Bangalore,2019-12-16,80306,5,3,Active,A. Sharma
E1363,Karan,Female,24,IT,Data Analyst,Chennai,2019-01-22,80566,3,5,Active,S. Mehta
E1364,Rahul,Female,21,Sales,Sales Manager,Pune,2018-07-13,46632,1,5,Active,A. Sharma
E1365,Pooja,Female,43,HR,HR Manager,Hyderabad,2024-01-09,51185,11,5,Active,P. Singh
E1366,Karan,Male,33,Operations,Operations Executive,Chennai,2018-04-21,50662,1,2,Active,P. Singh
E1367,Karan,Male,31,Sales,Sales Executive,Kolkata,2019-06-11,101602,2,5,Active,A. Sharma
E1368,Nisha,Male,56,IT,Software Engineer,Chennai,2019-09-19,105471,8,3,Active,N. Verma
E1369,Karan,Male,33,Operations,Operations Executive,Bangalore,2018-01-19,34604,4,5,Active,A. Sharma
E1370,Rahul,Male,52,HR,HR Executive,Chennai,2019-12-10,49203,15,2,Active,N. Verma
E1371,Ankit,Male,34,Sales,Sales Executive,Bangalore,2021-08-02,111648,15,3,Active,R. Gupta
E1372,Karan,Male,52,Operations,Operations Executive,Chennai,2022-02-25,42817,9,5,Active,R. Gupta
E1373,Priya,Male,50,Operations,Operations Executive,Delhi,2020-12-24,77440,15,5,Resigned,A. Sharma
E1374,Pooja,Female,30,HR,HR Manager,Pune,2023-09-17,37748,5,5,Resigned,P. Singh
E1375,Sneha,Male,57,IT,Software Engineer,Mumbai,2019-12-24,42395,1,5,Active,R. Gupta
E1376,Amit,Male,44,Operations,Operations Executive,Bangalore,2021-08-19,89908,8,2,Active,N. Verma
E1377,Neha,Female,31,Sales,Sales Executive,Chennai,2021-05-19,73601,11,3,Active,N. Verma
E1378,Pooja,Male,42,IT,Software Engineer,Chennai,2021-11-26,44995,4,2,Active,S. Mehta
E1379,Simran,Male,22,Finance,Finance Analyst,Delhi,2022-10-05,115302,4,3,Active,P. Singh
E1380,Amit,Male,29,Sales,Sales Executive,Hyderabad,2024-06-11,39230,3,2,Active,P. Singh
E1381,Simran,Male,36,IT,Data Analyst,Mumbai,2020-05-17,65331,13,5,Active,A. Sharma
E1382,Simran,Male,22,HR,HR Executive,Kolkata,2018-04-01,27192,5,2,Active,P. Singh
E1383,Priya,Male,55,HR,HR Manager,Bangalore,2022-02-03,87898,4,4,Active,A. Sharma
E1384,Amit,Male,44,Finance,Finance Analyst,Chennai,2020-04-14,27081,5,4,Active,N. Verma
E1385,Amit,Male,55,Finance,Accountant,Kolkata,2018-11-05,29909,15,2,Active,A. Sharma
E1386,Pooja,Female,37,Operations,Operations Executive,Delhi,2022-07-20,116016,8,3,Active,R. Gupta
E1387,Vikas,Female,30,Finance,Accountant,Chennai,2021-02-22,111903,8,2,Resigned,A. Sharma
E1388,Priya,Female,32,Finance,Finance Analyst,Kolkata,2020-02-09,27599,11,3,Active,R. Gupta
E1389,Pooja,Male,38,HR,HR Executive,Pune,2018-05-04,37943,15,5,Active,N. Verma
E1390,Amit,Female,31,Finance,Accountant,Delhi,2018-01-01,109187,5,3,Active,A. Sharma
E1391,Vikas,Female,39,IT,Software Engineer,Mumbai,2020-06-08,72456,0,3,Resigned,A. Sharma
E1392,Ankit,Female,33,IT,Data Analyst,Chennai,2022-12-10,95424,4,5,Active,S. Mehta
E1393,Nisha,Male,54,Sales,Sales Manager,Delhi,2024-07-25,43692,10,5,Active,R. Gupta
E1394,Ankit,Male,34,IT,Software Engineer,Chennai,2024-05-04,48299,12,5,Active,R. Gupta
E1395,Ankit,Female,51,Operations,Operations Executive,Bangalore,2020-01-10,77041,7,2,Active,P. Singh
E1396,Simran,Male,40,Sales,Sales Executive,Mumbai,2019-04-13,95108,3,4,Active,R. Gupta
E1397,Karan,Male,52,IT,Data Analyst,Bangalore,2021-05-17,107679,0,4,Active,S. Mehta
E1398,Simran,Female,54,Operations,Operations Executive,Kolkata,2021-04-17,43025,14,4,Active,P. Singh
E1399,Amit,Female,33,IT,Data Analyst,Bangalore,2023-04-05,95198,7,4,Active,S. Mehta
E1400,Nisha,Female,40,Sales,Sales Executive,Kolkata,2024-04-23,58272,13,3,Active,S. Mehta
E1401,Amit,Male,25,HR,HR Executive,Hyderabad,2022-07-01,93945,3,4,Active,P. Singh
E1402,Neha,Male,33,Finance,Accountant,Bangalore,2024-07-20,102769,14,2,Active,R. Gupta
E1403,Neha,Male,50,Operations,Operations Manager,Hyderabad,2019-11-28,43652,6,4,Active,P. Singh
E1404,Pooja,Female,50,Finance,Finance Analyst,Kolkata,2020-02-11,81208,3,4,Active,P. Singh
E1405,Pooja,Female,54,Sales,Sales Manager,Hyderabad,2020-11-26,47593,13,2,Active,S. Mehta
E1406,Pooja,Female,44,Operations,Operations Manager,Hyderabad,2022-01-27,101716,10,4,Active,A. Sharma
E1407,Nisha,Female,43,HR,HR Executive,Bangalore,2020-07-26,55982,7,5,Resigned,S. Mehta
E1408,Amit,Male,36,Operations,Operations Manager,Hyderabad,2024-02-18,112354,7,5,Active,R. Gupta
E1409,Pooja,Female,28,Operations,Operations Manager,Chennai,2020-07-03,46253,8,4,Active,P. Singh
E1410,Ankit,Female,39,Sales,Sales Manager,Pune,2023-05-14,97548,4,5,Active,R. Gupta
E1411,Ankit,Female,42,Finance,Finance Analyst,Mumbai,2021-12-03,58312,1,2,Active,R. Gupta
E1412,Neha,Male,58,Operations,Operations Executive,Hyderabad,2023-07-05,70285,8,4,Active,A. Sharma
E1413,Pooja,Female,21,Finance,Finance Analyst,Kolkata,2020-08-24,73680,14,3,Active,A. Sharma
E1414,Simran,Male,43,Sales,Sales Manager,Delhi,2020-08-04,85460,4,5,Active,N. Verma
E1415,Vikas,Female,34,Operations,Operations Executive,Pune,2022-08-02,54094,14,3,Active,R. Gupta
E1416,Rahul,Male,52,Sales,Sales Manager,Chennai,2018-01-10,108092,11,4,Active,R. Gupta
E1417,Nisha,Female,35,HR,HR Manager,Hyderabad,2022-04-17,96343,14,3,Active,S. Mehta
E1418,Karan,Male,34,HR,HR Executive,Pune,2019-09-21,67994,7,3,Active,N. Verma
E1419,Priya,Female,25,Operations,Operations Manager,Pune,2018-10-27,41458,6,2,Active,R. Gupta
E1420,Simran,Male,43,HR,HR Executive,Mumbai,2019-01-22,55944,15,5,Active,N. Verma
E1421,Priya,Female,34,Operations,Operations Executive,Delhi,2023-02-08,29377,7,3,Active,N. Verma
E1422,Vikas,Female,49,HR,HR Manager,Hyderabad,2022-06-28,41434,2,4,Active,N. Verma
E1423,Sneha,Female,31,HR,HR Executive,Hyderabad,2021-11-01,91322,10,2,Active,N. Verma
E1424,Sneha,Female,24,Operations,Operations Manager,Bangalore,2024-06-04,39475,0,3,Resigned,N. Verma
E1425,Rahul,Female,55,HR,HR Manager,Chennai,2020-01-29,57737,6,5,Active,P. Singh
E1426,Neha,Female,43,IT,Software Engineer,Bangalore,2022-08-04,29894,10,4,Active,P. Singh
E1427,Amit,Female,45,Sales,Sales Executive,Bangalore,2022-06-11,30842,13,4,Active,R. Gupta
E1428,Amit,Male,22,Sales,Sales Manager,Kolkata,2021-10-02,44791,13,4,Resigned,R. Gupta
E1429,Vikas,Female,21,Sales,Sales Manager,Mumbai,2023-02-26,104787,10,3,Active,N. Verma
E1430,Karan,Male,23,IT,Data Analyst,Delhi,2023-01-18,118613,15,3,Active,A. Sharma
E1431,Priya,Female,57,HR,HR Manager,Bangalore,2020-02-20,113947,8,4,Active,S. Mehta
E1432,Karan,Male,22,IT,Data Analyst,Delhi,2023-06-15,107047,9,5,Active,R. Gupta
E1433,Rohit,Female,53,Sales,Sales Executive,Kolkata,2020-10-14,116722,6,5,Active,S. Mehta
E1434,Pooja,Male,40,Finance,Accountant,Kolkata,2018-05-30,113637,9,2,Active,S. Mehta
E1435,Rohit,Male,27,Sales,Sales Manager,Bangalore,2024-03-27,92275,0,3,Active,A. Sharma
E1436,Neha,Male,44,Operations,Operations Manager,Delhi,2024-10-07,88582,3,2,Active,S. Mehta
E1437,Sneha,Male,47,IT,Data Analyst,Mumbai,2018-10-03,57458,13,4,Active,N. Verma
E1438,Sneha,Male,51,Operations,Operations Manager,Chennai,2019-04-03,87765,4,3,Active,A. Sharma
E1439,Nisha,Female,49,Sales,Sales Executive,Bangalore,2021-11-04,94809,12,2,Active,P. Singh
E1440,Sneha,Male,56,Finance,Accountant,Mumbai,2024-06-26,105223,11,5,Active,A. Sharma
E1441,Pooja,Female,22,HR,HR Executive,Chennai,2024-08-23,88880,15,5,Resigned,S. Mehta
E1442,Rohit,Male,37,Finance,Accountant,Bangalore,2021-08-24,85184,1,5,Active,N. Verma
E1443,Ankit,Female,34,Operations,Operations Executive,Pune,2024-07-28,54306,6,4,Resigned,N. Verma
E1444,Sneha,Male,52,HR,HR Manager,Chennai,2021-05-19,38934,6,5,Active,N. Verma
E1445,Amit,Male,32,HR,HR Executive,Chennai,2021-08-01,65610,14,2,Active,N. Verma
E1446,Karan,Male,38,IT,Software Engineer,Delhi,2018-07-02,101425,9,3,Active,R. Gupta
E1447,Priya,Male,43,IT,Data Analyst,Hyderabad,2020-02-07,66802,2,2,Active,R. Gupta
E1448,Vikas,Female,43,Operations,Operations Executive,Bangalore,2024-03-13,32648,15,2,Active,A. Sharma
E1449,Rahul,Female,50,Finance,Accountant,Bangalore,2024-04-16,76575,12,3,Active,S. Mehta
E1450,Priya,Male,56,HR,HR Executive,Delhi,2022-08-18,64431,1,4,Active,R. Gupta
E1451,Rohit,Male,41,HR,HR Manager,Pune,2020-09-07,27057,15,3,Active,P. Singh
E1452,Vikas,Male,34,HR,HR Manager,Bangalore,2023-02-13,44542,10,2,Active,P. Singh
E1453,Nisha,Female,32,Operations,Operations Manager,Bangalore,2018-07-26,58039,15,4,Active,R. Gupta
E1454,Amit,Female,54,Sales,Sales Executive,Delhi,2022-11-01,83232,1,3,Active,P. Singh
E1455,Amit,Female,54,Operations,Operations Manager,Bangalore,2024-10-23,26073,11,3,Active,R. Gupta
E1456,Vikas,Female,30,HR,HR Executive,Kolkata,2019-04-01,108622,15,5,Resigned,A. Sharma
E1457,Nisha,Female,34,HR,HR Executive,Bangalore,2021-08-09,47890,12,2,Resigned,A. Sharma
E1458,Priya,Male,44,Operations,Operations Executive,Bangalore,2018-07-08,26303,14,4,Active,S. Mehta
E1459,Neha,Female,40,Sales,Sales Executive,Delhi,2024-07-14,52548,0,4,Active,N. Verma
E1460,Rahul,Female,42,HR,HR Manager,Bangalore,2021-12-27,107611,11,3,Active,S. Mehta
E1461,Vikas,Female,23,HR,HR Manager,Bangalore,2023-04-12,100623,7,2,Active,A. Sharma
E1462,Karan,Male,25,IT,Data Analyst,Bangalore,2019-11-12,79553,6,3,Resigned,N. Verma
E1463,Vikas,Female,24,HR,HR Executive,Delhi,2024-05-31,33048,12,5,Active,A. Sharma
E1464,Rahul,Male,52,Sales,Sales Manager,Delhi,2020-09-06,96823,8,3,Resigned,S. Mehta
E1465,Ankit,Female,56,HR,HR Manager,Mumbai,2021-09-04,110951,3,5,Resigned,P. Singh
E1466,Neha,Female,56,IT,Software Engineer,Kolkata,2020-12-31,25377,1,2,Active,S. Mehta
E1467,Karan,Female,31,Operations,Operations Executive,Mumbai,2024-01-02,60848,15,2,Resigned,N. Verma
E1468,Pooja,Male,49,Operations,Operations Manager,Mumbai,2019-04-18,48643,3,5,Resigned,A. Sharma
E1469,Nisha,Male,44,Sales,Sales Manager,Pune,2019-04-07,48972,0,3,Active,R. Gupta
E1470,Rohit,Male,28,Finance,Accountant,Mumbai,2020-10-05,89810,2,3,Active,A. Sharma
E1471,Vikas,Male,42,Operations,Operations Manager,Pune,2024-03-22,112165,0,2,Active,P. Singh
E1472,Rahul,Male,53,HR,HR Executive,Kolkata,2023-04-10,31664,3,3,Active,R. Gupta
E1473,Priya,Female,46,HR,HR Manager,Delhi,2021-05-13,100740,12,2,Resigned,P. Singh
E1474,Pooja,Male,51,Operations,Operations Executive,Pune,2021-04-22,68961,8,4,Active,A. Sharma
E1475,Vikas,Female,37,HR,HR Manager,Chennai,2022-11-12,113889,11,3,Active,A. Sharma
E1476,Sneha,Female,43,HR,HR Manager,Pune,2022-02-13,84189,13,5,Active,N. Verma
E1477,Nisha,Female,57,Sales,Sales Executive,Bangalore,2018-08-28,114319,5,3,Active,R. Gupta
E1478,Vikas,Male,48,Operations,Operations Executive,Chennai,2020-02-27,90767,15,2,Active,N. Verma
E1479,Vikas,Female,57,IT,Data Analyst,Delhi,2021-09-23,50238,8,3,Active,A. Sharma
E1480,Vikas,Female,28,Operations,Operations Manager,Delhi,2021-04-10,65573,14,5,Active,N. Verma
E1481,Ankit,Male,46,Finance,Finance Analyst,Mumbai,2024-08-27,45719,13,5,Active,P. Singh
E1482,Karan,Male,25,Finance,Accountant,Kolkata,2018-04-03,109763,13,5,Active,N. Verma
E1483,Karan,Male,43,Finance,Accountant,Hyderabad,2018-08-27,111691,4,3,Active,N. Verma
E1484,Neha,Female,27,Sales,Sales Manager,Chennai,2024-02-16,45904,1,3,Active,A. Sharma
E1485,Rahul,Female,45,IT,Software Engineer,Delhi,2020-02-15,49642,2,2,Active,S. Mehta
E1486,Vikas,Male,38,HR,HR Executive,Chennai,2020-09-04,71630,2,4,Active,S. Mehta
E1487,Karan,Male,51,IT,Software Engineer,Chennai,2018-10-26,96199,15,4,Active,N. Verma
E1488,Rohit,Female,28,Operations,Operations Manager,Delhi,2024-10-09,71005,10,2,Resigned,P. Singh
E1489,Karan,Female,31,IT,Data Analyst,Mumbai,2023-04-28,113017,3,4,Resigned,A. Sharma
E1490,Sneha,Male,21,IT,Software Engineer,Mumbai,2019-04-29,50091,13,2,Resigned,N. Verma
E1491,Neha,Male,25,Finance,Accountant,Hyderabad,2022-02-23,106088,3,4,Active,R. Gupta
E1492,Karan,Male,25,Sales,Sales Executive,Kolkata,2023-06-07,47198,12,4,Active,N. Verma
E1493,Pooja,Male,38,IT,Software Engineer,Kolkata,2019-02-21,67533,10,4,Active,N. Verma
E1494,Simran,Female,23,Sales,Sales Manager,Pune,2019-08-31,46022,3,3,Active,N. Verma
E1495,Priya,Male,39,Operations,Operations Manager,Chennai,2022-12-31,66144,0,3,Active,R. Gupta
E1496,Sneha,Male,32,IT,Data Analyst,Pune,2022-05-12,87146,12,4,Active,A. Sharma
E1497,Pooja,Female,24,HR,HR Executive,Chennai,2019-01-06,55442,6,2,Active,S. Mehta
E1498,Pooja,Female,49,Finance,Finance Analyst,Hyderabad,2020-10-29,37872,11,4,Active,S. Mehta
E1499,Nisha,Male,50,HR,HR Manager,Delhi,2020-07-04,79331,3,3,Resigned,R. Gupta
E1500,Priya,Male,49,Operations,Operations Manager,Kolkata,2024-01-26,74475,9,5,Resigned,P. Singh
